DATE,HOUR,AVG_MIN_SPEED,AVG_MAX_SPEED,AVG_AVG_SPEED,AVG_VEHICLE_COUNT,ACCIDENT_COUNT,ACCIDENT_CLASS
2024-10-18,3,28.366159355416293,99.11996418979408,59.807967770814685,32.02730528200537,0,0
2024-10-18,4,27.825131810193323,99.94376098418276,59.79745166959578,37.9701230228471,0,0
2024-10-18,5,23.982218458933108,101.95427603725656,58.02794242167654,76.66088060965284,0,0
2024-10-18,6,21.918053244592347,105.8053244592346,57.73419301164726,191.6613976705491,0,0
2024-10-18,7,20.681610626816106,104.3802407638024,55.354088833540885,205.5923619759236,2,1
2024-10-18,8,19.609472372247613,102.3946821769838,53.15413377648525,174.13793103448276,1,1
2024-10-18,9,18.973487986744,103.4275062137531,53.85501242750621,175.56296603148303,2,1
2024-10-18,10,19.27685950413224,103.34504132231405,54.46446280991736,169.8103305785124,3,1
2024-10-18,11,19.07752902155888,102.67330016583747,54.216832504145934,166.69610281923715,1,1
2024-10-18,12,18.9303193695562,102.03318125259229,53.21941103276649,165.0916632102862,0,0
2024-10-18,13,19.220058019063405,102.2689598010775,54.13675922088687,160.32987981765436,1,1
2024-10-18,14,19.12406639004149,100.23692946058092,52.90622406639004,165.78215767634856,1,1
2024-10-18,15,18.60421836228288,100.47559966914804,52.38585607940447,169.95947063689,3,1
2024-10-18,16,18.31854002488594,100.36333471588551,52.125259228535874,181.05433430111987,2,1
2024-10-18,17,18.410086812732533,100.93137660190162,51.90574617610583,193.3290615957007,2,1
2024-10-18,18,18.54360465116279,98.53239202657808,50.50581395348837,186.0888704318937,2,1
2024-10-18,19,19.04277408637874,99.50747508305648,51.32101328903654,165.24792358803987,1,1
2024-10-18,20,20.94139650872818,100.10099750623442,54.3142144638404,127.9729842061513,0,0
2024-10-18,21,23.1954261954262,101.11975051975053,56.2008316008316,94.1002079002079,1,1
2024-10-18,22,23.420658059142024,101.42898792169927,56.31236984589754,91.06497292794668,1,1
2024-10-18,23,23.22352448723316,100.8375889493512,56.97907074089577,94.5830891586438,3,1
2024-10-19,0,24.338675664276675,102.44242935470264,58.20075917334458,78.86840995360608,1,1
2024-10-19,1,25.04179104477612,100.95820895522388,58.23795309168443,52.45756929637527,2,1
2024-10-19,2,28.27038626609442,100.23605150214593,59.38798283261803,36.52231759656652,0,0
2024-10-19,3,28.57949609035621,97.29452649869678,59.36837532580365,31.36663770634231,1,1
2024-10-19,4,27.84455270150576,101.5642161204606,59.97165633303808,37.1430469441984,1,1
2024-10-19,5,26.112917023096664,101.330624465355,59.16894781864842,60.54961505560308,0,0
2024-10-19,6,23.488832701222083,102.58407079646018,58.32195533080489,101.37378845343449,0,0
2024-10-19,7,22.49937681761529,105.23971749065228,59.07478188616536,140.05359368508516,0,0
2024-10-19,8,21.19950228121112,105.67938614682704,57.5582745748652,145.2563251762754,1,1
2024-10-19,9,20.25372516556292,102.74544701986756,55.500413907284766,139.33940397350997,2,1
2024-10-19,10,20.61617829137433,101.37639290136195,54.88113908378044,138.0433347090384,2,1
2024-10-19,11,19.912556983008702,102.436800663075,54.64235391628678,136.9291338582677,2,1
2024-10-19,12,19.750725839900458,103.03359601824968,53.93944421401908,138.54997926171714,0,0
